transaction_pk,car_name,nominal_kwh
35158,BYD M6 Performance,55.4
35164,BYD M6 Performance,55.4
35179,BYD Atto 3 Premium,60.48
35185,BYD M6 Performance,55.4
35188,BYD Seal Advanced,61.44
35190,BYD Seal Perfomance,82.56
35193,BYD Atto 3 Dynamic,49.92
35204,BYD M6 Performance,55.4
35210,BYD Atto 3 Premium,60.48
35226,BYD M6 Performance,55.4
35239,BYD Atto 3 Premium,60.48
35251,BYD M6 Performance,55.4
35253,BYD M6 Performance,55.4
35256,BYD M6 Performance,55.4
35259,BYD M6 Performance,55.4
35260,BYD M6 Performance,55.4
35282,BYD M6 Performance,55.4
35283,BYD M6 Performance,55.4
35284,BYD Dolphin GLX,44.9
35285,BYD M6 Performance,55.4
35295,BYD M6 Performance,55.4
35309,BYD Han Performance,85.44
35311,BYD Atto 3 Premium,60.48
35317,BYD Atto 3 Premium,60.48
35324,BYD M6 Performance,55.4
35329,BYD M6 Performance,55.4
35331,BYD M6 Performance,55.4
35338,BYD Atto 3 Premium,60.48
35342,Volvo EC40 Ultra ,78.0
35343,Volvo EC40 Ultra ,78.0
35348,BYD Atto 3 Premium,60.48
35362,BYD M6 Performance,55.4
